vessel_key,identity_basis,name,imo,mmsi,operator,ais_type,type_label,length_m,width_m,gross_tonnage,dimension_quality,size_band_reliable,existing_cruise_classification,candidate_classification,confidence_score,classification_reasons,exclusion_reasons,total_estimated_co2_tonnes,latest_month_estimated_co2_tonnes,observation_count,active_days,first_observed,latest_observed
MMSI:269057027,MMSI,ALENA,,269057027,,69,69,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,2.641,2.641,22,2,2026-07-01T15:50:43.277Z,2026-07-02T14:36:45.491Z
MMSI:269057078,MMSI,APT SOLARA,,269057078,,69,69,136,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,96.858,96.858,50,2,2026-07-01T15:45:06.537Z,2026-07-02T14:46:33.147Z
MMSI:269057088,MMSI,SWISS CRYSTAL,,269057088,,Passenger ship,Passenger ship,102,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,48.927,48.927,9,1,2026-07-02T12:17:49.155Z,2026-07-02T14:42:43.126Z
MMSI:269057099,MMSI,VISTANOVA,,269057099,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,38,1,2026-07-01T15:45:22.353Z,2026-07-01T18:15:03.491Z
MMSI:269057117,MMSI,SWISS CROWN,,269057117,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,109.937,109.937,115,2,2026-07-01T14:47:20.793Z,2026-07-02T14:49:08.688Z
MMSI:269057195,MMSI,EXCELLENCE PEARL,,269057195,,Passenger ship,Passenger ship,82,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,30,2,2026-07-01T14:35:15.982Z,2026-07-02T14:48:16.061Z
MMSI:269057202,MMSI,TRAVELMARVEL RIGEL,,269057202,,Passenger ship,Passenger ship,135,13,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,76.953,76.953,64,1,2026-07-01T15:08:34.982Z,2026-07-01T18:13:55.372Z
MMSI:269057231,MMSI,VIVA TIARA,,269057231,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,72.519,72.519,120,2,2026-07-01T14:44:26.776Z,2026-07-02T14:44:46.709Z
MMSI:269057248,MMSI,VISTAGRACIA,,269057248,,Passenger ship,Passenger ship,106,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,1,1,2026-07-01T14:35:41.326Z,2026-07-01T14:35:41.326Z
MMSI:269057265,MMSI,BARBARELLA,,269057265,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,3,2,2026-07-01T14:52:22.610Z,2026-07-02T14:48:31.924Z
MMSI:269057365,MMSI,EXCELLENCE QUEEN,,269057365,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,42,2,2026-07-01T15:07:06.562Z,2026-07-02T14:48:37.417Z
MMSI:269057367,MMSI,ALINA,,269057367,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,6.876,6.876,14,1,2026-07-02T13:40:27.983Z,2026-07-02T14:50:01.554Z
MMSI:269057413,MMSI,AMAPRIMA,,269057413,,69,69,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,14,2,2026-07-01T15:11:58.793Z,2026-07-02T14:29:59.247Z
MMSI:269057467,MMSI,VIKING BESTLA,,269057467,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,84.551,84.551,92,2,2026-07-01T14:45:33.633Z,2026-07-02T14:43:23.931Z
MMSI:269057516,MMSI,VIKING GEFJON,,269057516,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,87.341,87.341,86,2,2026-07-01T14:46:29.054Z,2026-07-02T14:45:42.690Z
MMSI:269057524,MMSI,AMASERENA,,269057524,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,72.967,72.967,66,2,2026-07-01T15:21:11.360Z,2026-07-02T12:29:58.533Z
MMSI:269057555,MMSI,AMAVIOLA,,269057555,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,1,1,2026-07-02T14:45:38.028Z,2026-07-02T14:45:38.028Z
MMSI:269057571,MMSI,INSPIRE,,269057571,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,71.697,71.697,55,2,2026-07-01T15:09:48.100Z,2026-07-02T14:42:46.401Z
MMSI:269057616,MMSI,THURGAU SILENCE,,269057616,,69,69,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,36,2,2026-07-01T14:54:53.252Z,2026-07-02T14:36:54.128Z
MMSI:269057631,MMSI,AMALEA,,269057631,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,14,1,2026-07-02T12:05:57.580Z,2026-07-02T14:29:57.858Z
MMSI:269057660,MMSI,AVALON ENVISION,,269057660,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,72.643,72.643,56,2,2026-07-01T15:22:23.243Z,2026-07-02T12:49:52.794Z
MMSI:269057688,MMSI,EXCELLENCE COUNTESS,,269057688,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,81.537,81.537,81,2,2026-07-01T14:36:13.864Z,2026-07-02T14:51:16.596Z
MMSI:269057691,MMSI,VIKING VALI,,269057691,,69,69,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,43.098,43.098,84,2,2026-07-01T14:39:03.707Z,2026-07-02T14:34:33.020Z
MMSI:269057720,MMSI,VISTA SKY,,269057720,,Passenger ship,Passenger ship,110,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,79.793,79.793,31,2,2026-07-01T14:40:22.533Z,2026-07-02T14:49:52.139Z
MMSI:269057727,MMSI,AMASIENA,,269057727,,69,69,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,31.414,31.414,62,2,2026-07-01T14:33:58.267Z,2026-07-02T14:40:17.299Z
MMSI:269057785,MMSI,REISE RIESE CLASSIC,,269057785,,Passenger ship,Passenger ship,114,11,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,0,0,110,2,2026-07-01T14:34:30.627Z,2026-07-02T14:50:30.572Z
MMSI:269057799,MMSI,VIVA ONE,,269057799,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,35.001,35.001,19,1,2026-07-01T16:37:58.219Z,2026-07-01T18:02:16.444Z
MMSI:269057813,MMSI,A-ROSA SENA,,269057813,,Passenger ship,Passenger ship,135,19,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,61.184,61.184,51,2,2026-07-01T15:20:52.719Z,2026-07-02T14:33:05.639Z
MMSI:269057854,MMSI,THURGAU GOLD,,269057854,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,7.2,7.2,8,1,2026-07-01T17:58:18.459Z,2026-07-01T18:15:37.793Z
MMSI:269057864,MMSI,RIVERSIDE DEBUSSY,,269057864,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,non-yacht service/commercial vessel signal detected; commercial passenger/cruise scale or classification detected,72.394,72.394,67,2,2026-07-01T14:46:04.846Z,2026-07-02T14:48:17.123Z
MMSI:269087721,MMSI,VIKING HERVOR,,269087721,,Passenger ship,Passenger ship,135,12,0,RELIABLE,80_m_and_above,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,commercial passenger/cruise scale or classification detected,40.333,40.333,66,2,2026-07-01T14:39:26.858Z,2026-07-02T14:50:59.931Z
MMSI:270408000,MMSI,FLORENTINA,,270408000,,Passenger ship,Passenger ship,80,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,102,2,2026-07-01T14:57:02.231Z,2026-07-02T14:47:54.511Z
MMSI:271050148,MMSI,BOREAS 1,,271050148,,Passenger ship,Passenger ship,40,4,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,10.388,10.388,4,1,2026-07-02T14:10:04.462Z,2026-07-02T14:36:22.396Z
MMSI:276014670,MMSI,NARGO,,276014670,,65,65,16,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 65; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,32,2,2026-07-01T14:40:21.684Z,2026-07-02T14:34:28.332Z
MMSI:277297000,MMSI,NERINGA,,277297000,,Passenger ship,Passenger ship,52,14,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,99.548,99.548,45,2,2026-07-01T15:22:14.037Z,2026-07-02T14:49:34.576Z
MMSI:277347000,MMSI,NIDA,,277347000,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,84.277,84.277,99,2,2026-07-01T14:29:34.928Z,2026-07-02T14:48:45.248Z
MMSI:277424000,MMSI,ZALGIRIS,,277424000,,Passenger ship,Passenger ship,50,14,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,85.473,85.473,62,2,2026-07-01T14:50:47.256Z,2026-07-02T14:48:56.344Z
MMSI:277465000,MMSI,BALTIJA,,277465000,,Passenger ship,Passenger ship,52,14,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,73.341,73.341,50,2,2026-07-01T16:45:15.646Z,2026-07-02T14:40:45.078Z
MMSI:316002588,MMSI,CANADIAN EMPRESS,,316002588,,Passenger ship,Passenger ship,33,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,35.873,35.873,32,1,2026-07-02T12:31:54.624Z,2026-07-02T14:46:12.992Z
MMSI:316002977,MMSI,PACIFIC GRACE,,316002977,,69,69,33,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,0,0,,
MMSI:316027034,MMSI,CHRISTOPHER STANNIX,,316027034,,Passenger ship,Passenger ship,24,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,16.093,16.093,32,1,2026-07-02T11:57:01.444Z,2026-07-02T12:45:36.454Z
MMSI:316031943,MMSI,KAWARTHA SPIRIT,,316031943,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,72.07,72.07,105,2,2026-07-01T14:45:16.776Z,2026-07-02T14:50:20.107Z
MMSI:316034044,MMSI,HARBOUR QUEEN 1,,316034044,,Passenger ship,Passenger ship,22,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,17.364,17.364,20,1,2026-07-01T17:16:17.202Z,2026-07-01T17:58:07.338Z
MMSI:316034045,MMSI,SILVA OF HALIFAX,,316034045,,Passenger ship,Passenger ship,39,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,97.231,97.231,114,2,2026-07-01T15:34:43.415Z,2026-07-02T14:50:29.489Z
MMSI:316035873,MMSI,ISLAND QUEEN III,,316035873,,Passenger ship,Passenger ship,30,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,22.67,22.67,21,1,2026-07-01T16:16:07.117Z,2026-07-01T17:10:43.435Z
MMSI:316035908,MMSI,LE BATEAU MOUCHE II,,316035908,,Passenger ship,Passenger ship,30,9,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,19.78,19.78,26,1,2026-07-01T17:26:30.067Z,2026-07-01T18:14:09.336Z
MMSI:316037592,MMSI,NEBESEK,,316037592,,Passenger ship,Passenger ship,15,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,36.745,36.745,47,1,2026-07-01T15:09:45.844Z,2026-07-01T17:37:54.406Z
MMSI:316039686,MMSI,SALISH SEA ECLIPSE,,316039686,,Passenger ship,Passenger ship,23,8,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,44.667,44.667,57,2,2026-07-01T15:48:09.688Z,2026-07-02T14:51:11.082Z
MMSI:316040345,MMSI,FAUCON MILLENIUM,,316040345,,Passenger ship,Passenger ship,18,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,127.624,127.624,109,2,2026-07-01T14:28:39.447Z,2026-07-02T14:50:54.917Z
MMSI:316041826,MMSI,NAVARK LONGUEUIL V,,316041826,,Passenger ship,Passenger ship,12,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,49.973,49.973,7,1,2026-07-01T16:09:45.526Z,2026-07-01T18:10:06.047Z
MMSI:316041832,MMSI,NAVARK EXPLORATEUR,,316041832,,Passenger ship,Passenger ship,12,3,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,24.314,24.314,19,1,2026-07-02T13:36:26.954Z,2026-07-02T14:51:00.620Z
MMSI:316042165,MMSI,JESSICA AND TREVOR 7,,316042165,,Passenger ship,Passenger ship,26,30,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,22,1,2026-07-02T12:23:37.317Z,2026-07-02T14:50:26.359Z
MMSI:316044324,MMSI,ORIOLE,,316044324,,Passenger ship,Passenger ship,21,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,50.023,50.023,86,2,2026-07-01T15:04:51.249Z,2026-07-02T14:48:52.846Z
MMSI:316046951,MMSI,TORONTO ELITE,,316046951,,69,69,23,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,35,2,2026-07-01T14:29:17.999Z,2026-07-02T14:45:49.995Z
MMSI:316047059,MMSI,NAVARK XL5,,316047059,,Passenger ship,Passenger ship,18,4,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,132.083,132.083,128,2,2026-07-01T14:37:05.407Z,2026-07-02T14:50:50.971Z
MMSI:316048649,MMSI,IDA M II,,316048649,,Passenger ship,Passenger ship,19,7,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,0,0,1,1,2026-07-01T17:36:20.927Z,2026-07-01T17:36:20.927Z
MMSI:316048672,MMSI,KWASIND,,316048672,,69,69,22,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.7,MMSI present; AIS/type metadata: 69; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,133.90200000000002,133.90200000000002,126,2,2026-07-01T14:29:38.812Z,2026-07-02T14:46:47.795Z
MMSI:316048773,MMSI,SEA PRINCE II,,316048773,,60,60,25,7,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: 60; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,1,1,2026-07-01T18:02:49.274Z,2026-07-01T18:02:49.274Z
MMSI:316049114,MMSI,M.V. RIVER GAMBLER,,316049114,,Passenger ship,Passenger ship,31,13,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,non-yacht service/commercial vessel signal detected,0,0,40,2,2026-07-01T14:33:55.933Z,2026-07-02T14:41:29.846Z
MMSI:316049426,MMSI,YANKEE LADY 3,,316049426,,Passenger ship,Passenger ship,35,8,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,123,2,2026-07-01T14:50:28.105Z,2026-07-02T14:51:08.334Z
MMSI:316050404,MMSI,DAVID HORNELL,,316050404,,Passenger ship,Passenger ship,29,14,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,0,0,81,2,2026-07-01T15:17:51.213Z,2026-07-02T14:49:11.258Z
MMSI:316050853,MMSI,MARILYN BELL I,,316050853,,Passenger ship,Passenger ship,30,12,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,56.625,56.625,125,2,2026-07-01T14:32:16.265Z,2026-07-02T14:45:26.389Z
MMSI:316053378,MMSI,NAVARK ATLANTIS,,316053378,,Passenger ship,Passenger ship,13,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,137.639,137.639,117,2,2026-07-01T14:53:48.796Z,2026-07-02T14:50:15.401Z
MMSI:316054953,MMSI,NAVARK TYWAKA,,316054953,,Passenger ship,Passenger ship,14,5,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,98.427,98.427,96,2,2026-07-01T15:51:11.526Z,2026-07-02T14:49:26.408Z
MMSI:316059025,MMSI,CENTURION VI,,316059025,,Passenger ship,Passenger ship,35,4,0,RELIABLE,24_39_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,64.498,64.498,111,2,2026-07-01T15:08:34.390Z,2026-07-02T14:50:55.668Z
MMSI:316059231,MMSI,SALISH SEA GLORY,,316059231,,Passenger ship,Passenger ship,45,16,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,0,0,1,1,2026-07-01T18:17:19.533Z,2026-07-01T18:17:19.533Z
MMSI:338224000,MMSI,DOC MAYNARD,,338224000,,Passenger ship,Passenger ship,31,10,0,IMPLAUSIBLE,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship,dimensions are implausible for a yacht analysis,81.213,81.213,169,2,2026-07-01T15:15:55.015Z,2026-07-02T14:51:06.829Z
MMSI:338408615,MMSI,MONDAY MORNING,,338408615,,Passenger ship,Passenger ship,18,6,0,RELIABLE,under_24_m,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.88,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks,reliable length is below the 24 m yacht threshold,38.14,38.14,59,1,2026-07-01T16:43:39.010Z,2026-07-01T18:16:48.164Z
MMSI:345110009,MMSI,MEXICO IV,,345110009,,Passenger ship,Passenger ship,40,8,0,RELIABLE,40_79_99_m,REVIEW_REQUIRED / LOW,UNCERTAIN,0.42,MMSI present; AIS/type metadata: Passenger ship; length and width pass yacht plausibility checks; candidate retained for review because size/type metadata is ambiguous,,53.237,53.237,57,2,2026-07-01T15:46:58.042Z,2026-07-02T12:51:25.135Z
MMSI:362215000,MMSI,BCSL GULF MASTER,,362215000,,Passenger ship,Passenger ship,0,0,0,MISSING,unknown_length,REVIEW_REQUIRED / LOW,LIKELY_FALSE_POSITIVE,0.58,MMSI present; AIS/type metadata: Passenger ship,no yacht evidence in available metadata,5.057,5.057,9,1,2026-07-01T15:44:53.050Z,2026-07-01T16:54:03.602Z
